dataset_label,Name,Formula,E,surface_key,surface_ref_status,source_hdf,source_row
Ni-slabs,Ni-100-NiO-2x2x4-2-a,Ni16O2,-41.59500828,Ni-100-NiO-2x2x4-2-a,self,/data/Chapter6/Ni-slabs.hdf,1622
Ni-slabs,Ni-100-NiO-2x2x4-2-b,Ni16O2,-44.67482167,Ni-100-NiO-2x2x4-2-b,self,/data/Chapter6/Ni-slabs.hdf,1623
Ni-slabs,Ni-100-Zn-2x2x4-1,Ni15Zn,-30.06366258,Ni-100-Zn-2x2x4-1,self,/data/Chapter6/Ni-slabs.hdf,1624
Ni-slabs,Ni-100-Zn-2x2x4-4,Ni12Zn4,-17.94519601,Ni-100-Zn-2x2x4-4,self,/data/Chapter6/Ni-slabs.hdf,1625
Ni-slabs,Ni-100-Zn-2x2x4-4-bulk-a,Ni12Zn4,-18.18266214,Ni-100-Zn-2x2x4-4-bulk-a,self,/data/Chapter6/Ni-slabs.hdf,1626
Ni-slabs,Ni-100-Zn-2x2x4-4-bulk-b,Ni12Zn4,-18.14311608,Ni-100-Zn-2x2x4-4-bulk-b,self,/data/Chapter6/Ni-slabs.hdf,1627
Ni-slabs,Ni-100-Zn-2x2x4-3,Ni13Zn3,-22.29843825,Ni-100-Zn-2x2x4-3,self,/data/Chapter6/Ni-slabs.hdf,1628
Ni-slabs,Ni-100-Zn-2x2x4-2,Ni14Zn2,-26.57566428,Ni-100-Zn-2x2x4-2,self,/data/Chapter6/Ni-slabs.hdf,1629
Ni-slabs,Ni-100-Zn-2x2x4-2-H2COH-AB-1,CH3Ni14OZn2,-50.14153452,Ni-100-Zn-2x2x4-2-H2COH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1630
Ni-slabs,Ni-100-Zn-2x2x4-2-H2COO-AB-1,CH2Ni14O2Zn2,-51.24425683,Ni-100-Zn-2x2x4-2-H2COO-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1633
Ni-slabs,Ni-100-Zn-2x2x4-2-CH-1,CHNi14Zn2,-37.21777265,Ni-100-Zn-2x2x4-2-CH-1,self,/data/Chapter6/Ni-slabs.hdf,1636
Ni-slabs,Ni-100-Zn-2x2x4-2-COH-AB-1,CHNi14OZn2,-42.36971064,Ni-100-Zn-2x2x4-2-COH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1638
Ni-slabs,Ni-100-Zn-2x2x4-2-O-AB-1,Ni14OZn2,-31.77591609,Ni-100-Zn-2x2x4-2-O-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1639
Ni-slabs,Ni-100-Zn-2x2x4-2-H-AB-1,HNi14Zn2,-29.9803509,Ni-100-Zn-2x2x4-2-H-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1640
Ni-slabs,Ni-100-Zn-2x2x4-2-H-AB-2,HNi14Zn2,-30.05702434,Ni-100-Zn-2x2x4-2-H-AB-2,self,/data/Chapter6/Ni-slabs.hdf,1641
Ni-slabs,Ni-100-Zn-2x2x4-2-CH3-1,CH3Ni14Zn2,-45.30743023,Ni-100-Zn-2x2x4-2-CH3-1,self,/data/Chapter6/Ni-slabs.hdf,1642
Ni-slabs,Ni-100-Zn-2x2x4-2-H2CO-AB-1,CH2Ni14OZn2,-47.37161277,Ni-100-Zn-2x2x4-2-H2CO-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1643
Ni-slabs,Ni-100-Zn-2x2x4-2-CH2-1,CH2Ni14Zn2,-40.63602411,Ni-100-Zn-2x2x4-2-CH2-1,self,/data/Chapter6/Ni-slabs.hdf,1644
Ni-slabs,Ni-100-Zn-2x2x4-2-OH-AB-1,HNi14OZn2,-35.73460078,Ni-100-Zn-2x2x4-2-OH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1645
Ni-slabs,Ni-100-Zn-2x2x4-2-OH-AB-2,HNi14OZn2,-35.70043694,Ni-100-Zn-2x2x4-2-OH-AB-2,self,/data/Chapter6/Ni-slabs.hdf,1646
Ni-slabs,Ni-100-Zn-2x2x4-2-Ox2-AB-1,Ni14O2Zn2,-36.53386899,Ni-100-Zn-2x2x4-2-Ox2-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1647
Ni-slabs,Ni-100-Zn-2x2x4-2-C-1,CNi14Zn2,-33.00017976,Ni-100-Zn-2x2x4-2-C-1,self,/data/Chapter6/Ni-slabs.hdf,1648
Ni-slabs,Ni-100-Zn-4x2x4-8,Ni28Zn4,-53.15267902,Ni-100-Zn-4x2x4-8,self,/data/Chapter6/Ni-slabs.hdf,1650
Ni-slabs,Ni-100-Zn-4x2x4-4,Ni28Zn4,-53.15267902,Ni-100-Zn-4x2x4-4,self,/data/Chapter6/Ni-slabs.hdf,1653
Ni-slabs,Ni-100-Zn-4x2x4-2,Ni30Zn2,-60.08939716,Ni-100-Zn-4x2x4-2,self,/data/Chapter6/Ni-slabs.hdf,1655
Ni-slabs,Ni-100-Zn-4x4x4-8,Ni56Zn8,-106.30850101,Ni-100-Zn-4x4x4-8,self,/data/Chapter6/Ni-slabs.hdf,1656
Ni-slabs,Ni-100-Zn-4x4x4-8-O-a,Ni56OZn8,-111.48834138,Ni-100-Zn-4x4x4-8-O-a,self,/data/Chapter6/Ni-slabs.hdf,1660
Ni-slabs,Ni-100-Zn-4x4x4-8-H-a,HNi56Zn8,-109.78928445,Ni-100-Zn-4x4x4-8-H-a,self,/data/Chapter6/Ni-slabs.hdf,1661
Ni-slabs,Ni-100-Zn-4x4x4-8-OH-AB,HNi56OZn8,-115.46657911,Ni-100-Zn-4x4x4-8-OH-AB,self,/data/Chapter6/Ni-slabs.hdf,1662
Ni-slabs,Ni-100-Zn-4x4x4-8-OH-a,HNi56OZn8,-115.46657911,Ni-100-Zn-4x4x4-8-OH-a,self,/data/Chapter6/Ni-slabs.hdf,1663
Ni-slabs,Ni-100-Zn-4x4x4-4,Ni60Zn4,-120.18156257,Ni-100-Zn-4x4x4-4,self,/data/Chapter6/Ni-slabs.hdf,1665
Ni-slabs,Ni-100-Zn-3x3x4-6,Ni30Zn6,-53.54059962,Ni-100-Zn-3x3x4-6,self,/data/Chapter6/Ni-slabs.hdf,1666
Ni-slabs,Ni-100-Zn-3x3x4-1-a,Ni35Zn,-72.07668204,Ni-100-Zn-3x3x4-1-a,self,/data/Chapter6/Ni-slabs.hdf,1667
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-9,Ni35Zn,-72.11893097,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,1668
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-11,Ni35Zn,-72.11123086,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-11,self,/data/Chapter6/Ni-slabs.hdf,1669
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-7,Ni35Zn,-72.1095692,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,1670
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-6,Ni35Zn,-72.13110349,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,1671
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-10,Ni35Zn,-72.11264424,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,1672
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-8,Ni35Zn,-72.11885986,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,1673
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-4,Ni35Zn,-72.07668593,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,1674
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-3,Ni35Zn,-72.12326522,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,1675
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-12,Ni35Zn,-72.11262303,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,1676
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-13,Ni35Zn,-72.11203387,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-13,self,/data/Chapter6/Ni-slabs.hdf,1677
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-5,Ni35Zn,-72.11915526,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,1678
Ni-slabs,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-14,Ni35Zn,-72.10925897,Ni-100-Zn-3x3x4-1-a-convergence-kpoints-14,self,/data/Chapter6/Ni-slabs.hdf,1679
Ni-slabs,Ni-100-Zn-3x3x4-8,Ni28Zn8,-44.79737065,Ni-100-Zn-3x3x4-8,self,/data/Chapter6/Ni-slabs.hdf,1680
Ni-slabs,Ni-100-Zn-3x3x4-3-a,Ni33Zn3,-64.90949948,Ni-100-Zn-3x3x4-3-a,self,/data/Chapter6/Ni-slabs.hdf,1681
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-9,Ni33Zn3,-64.93664772,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,1682
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-11,Ni33Zn3,-64.92657296,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-11,self,/data/Chapter6/Ni-slabs.hdf,1683
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-7,Ni33Zn3,-64.93098265,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,1684
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-6,Ni33Zn3,-64.94663241,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,1685
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-10,Ni33Zn3,-64.92709489,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,1686
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-8,Ni33Zn3,-64.92730494,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,1687
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-4,Ni33Zn3,-64.90950191,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,1688
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-3,Ni33Zn3,-64.94088913,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,1689
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-12,Ni33Zn3,-64.92936949,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,1690
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-13,Ni33Zn3,-64.92691,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-13,self,/data/Chapter6/Ni-slabs.hdf,1691
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-5,Ni33Zn3,-64.92585037,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,1692
Ni-slabs,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-14,Ni33Zn3,-64.92694629,Ni-100-Zn-3x3x4-3-a-convergence-kpoints-14,self,/data/Chapter6/Ni-slabs.hdf,1693
Ni-slabs,Ni-100-Zn-3x3x4-3-c,Ni33Zn3,-64.68964811,Ni-100-Zn-3x3x4-3-c,self,/data/Chapter6/Ni-slabs.hdf,1694
Ni-slabs,Ni-100-Zn-3x3x4-3-b,Ni33Zn3,-64.8248975,Ni-100-Zn-3x3x4-3-b,self,/data/Chapter6/Ni-slabs.hdf,1695
Ni-slabs,Ni-100-Zn-3x3x4-3-b-H2COO-BB-1,CH2Ni33O2Zn3,-90.79591276,Ni-100-Zn-3x3x4-3-b-H2COO-BB-1,self,/data/Chapter6/Ni-slabs.hdf,1696
Ni-slabs,Ni-100-Zn-3x3x4-2-a,Ni34Zn2,-68.49878023,Ni-100-Zn-3x3x4-2-a,self,/data/Chapter6/Ni-slabs.hdf,1699
Ni-slabs,Ni-100-Zn-3x3x4-2-b,Ni34Zn2,-68.39481468,Ni-100-Zn-3x3x4-2-b,self,/data/Chapter6/Ni-slabs.hdf,1700
Ni-slabs,Ni-100-Ga-2x2x4-1,GaNi15,-34.17842014,Ni-100-Ga-2x2x4-1,self,/data/Chapter6/Ni-slabs.hdf,1701
Ni-slabs,Ni-100-Ga-2x2x4-1-convergence-kpoints-18,GaNi15,-34.17290339,Ni-100-Ga-2x2x4-1-convergence-kpoints-18,self,/data/Chapter6/Ni-slabs.hdf,1702
Ni-slabs,Ni-100-Ga-2x2x4-1-convergence-kpoints-6,GaNi15,-34.17842535,Ni-100-Ga-2x2x4-1-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,1703
Ni-slabs,Ni-100-Ga-2x2x4-1-convergence-kpoints-24,GaNi15,-34.17249906,Ni-100-Ga-2x2x4-1-convergence-kpoints-24,self,/data/Chapter6/Ni-slabs.hdf,1704
Ni-slabs,Ni-100-Ga-2x2x4-1-convergence-kpoints-12,GaNi15,-34.17874204,Ni-100-Ga-2x2x4-1-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,1705
Ni-slabs,Ni-100-Ga-2x2x4-4,Ga4Ni12,-32.30402915,Ni-100-Ga-2x2x4-4,self,/data/Chapter6/Ni-slabs.hdf,1706
Ni-slabs,Ni-100-Ga-2x2x4-4-bulk-a,Ga4Ni12,-34.94285439,Ni-100-Ga-2x2x4-4-bulk-a,self,/data/Chapter6/Ni-slabs.hdf,1707
Ni-slabs,Ni-100-Ga-2x2x4-4-bulk-b,Ga4Ni12,-34.60530314,Ni-100-Ga-2x2x4-4-bulk-b,self,/data/Chapter6/Ni-slabs.hdf,1708
Ni-slabs,Ni-100-Ga-2x2x4-3,Ga3Ni13,-33.57223105,Ni-100-Ga-2x2x4-3,self,/data/Chapter6/Ni-slabs.hdf,1709
Ni-slabs,Ni-100-Ga-2x2x4-2,Ga2Ni14,-34.79978689,Ni-100-Ga-2x2x4-2,self,/data/Chapter6/Ni-slabs.hdf,1710
Ni-slabs,Ni-100-Ga-2x2x4-2-H2COH-AB-1,CH3Ga2Ni14O,-58.35766608,Ni-100-Ga-2x2x4-2-H2COH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1711
Ni-slabs,Ni-100-Ga-2x2x4-2-H2COO-AB,CH2Ga2Ni14O2,-59.51651039,Ni-100-Ga-2x2x4-2-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,1713
Ni-slabs,Ni-100-Ga-2x2x4-2-H2COO-AB-1,CH2Ga2Ni14O2,-59.51651039,Ni-100-Ga-2x2x4-2-H2COO-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1714
Ni-slabs,Ni-100-Ga-2x2x4-2-H2COO-AB-2,CH2Ga2Ni14O2,-60.63148294,Ni-100-Ga-2x2x4-2-H2COO-AB-2,self,/data/Chapter6/Ni-slabs.hdf,1715
Ni-slabs,Ni-100-Ga-2x2x4-2-CH-1,CHGa2Ni14,-45.08730992,Ni-100-Ga-2x2x4-2-CH-1,self,/data/Chapter6/Ni-slabs.hdf,1718
Ni-slabs,Ni-100-Ga-2x2x4-2-COH-AB-1,CHGa2Ni14O,-50.14181307,Ni-100-Ga-2x2x4-2-COH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1721
Ni-slabs,Ni-100-Ga-2x2x4-2-O-AB-1,Ga2Ni14O,-39.7582961,Ni-100-Ga-2x2x4-2-O-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1722
Ni-slabs,Ni-100-Ga-2x2x4-2-H-AB,HGa2Ni14,-38.18560259,Ni-100-Ga-2x2x4-2-H-AB,self,/data/Chapter6/Ni-slabs.hdf,1723
Ni-slabs,Ni-100-Ga-2x2x4-2-CH3-1,CH3Ga2Ni14,-53.55817033,Ni-100-Ga-2x2x4-2-CH3-1,self,/data/Chapter6/Ni-slabs.hdf,1724
Ni-slabs,Ni-100-Ga-2x2x4-2-H2CO-AB-1,CH2Ga2Ni14O,-54.7588872,Ni-100-Ga-2x2x4-2-H2CO-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1725
Ni-slabs,Ni-100-Ga-2x2x4-2-CH2-1,CH2Ga2Ni14,-48.83670829,Ni-100-Ga-2x2x4-2-CH2-1,self,/data/Chapter6/Ni-slabs.hdf,1726
Ni-slabs,Ni-100-Ga-2x2x4-2-OH-AB,HGa2Ni14O,-44.02257121,Ni-100-Ga-2x2x4-2-OH-AB,self,/data/Chapter6/Ni-slabs.hdf,1727
Ni-slabs,Ni-100-Ga-2x2x4-2-Ox2-AB-1,Ga2Ni14O2,-44.63445419,Ni-100-Ga-2x2x4-2-Ox2-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1728
Ni-slabs,Ni-100-Ga-2x2x4-2-C-1,CGa2Ni14,-40.70143022,Ni-100-Ga-2x2x4-2-C-1,self,/data/Chapter6/Ni-slabs.hdf,1729
Ni-slabs,Ni-100-Ga-4x2x4-8,Ga4Ni28,-69.60074117,Ni-100-Ga-4x2x4-8,self,/data/Chapter6/Ni-slabs.hdf,1731
Ni-slabs,Ni-100-Ga-4x2x4-4,Ga4Ni28,-69.60074117,Ni-100-Ga-4x2x4-4,self,/data/Chapter6/Ni-slabs.hdf,1734
Ni-slabs,Ni-100-Ga-4x2x4-4-H2COO-AB,CH2Ga4Ni28O2,-95.50625551,Ni-100-Ga-4x2x4-4-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,1735
Ni-slabs,Ni-100-Ga-4x2x4-2,Ga2Ni30,-68.3100496,Ni-100-Ga-4x2x4-2,self,/data/Chapter6/Ni-slabs.hdf,1739
Ni-slabs,Ni-100-Ga-4x4x4-1,GaNi63,-135.01770234,Ni-100-Ga-4x4x4-1,self,/data/Chapter6/Ni-slabs.hdf,1740
Ni-slabs,Ni-100-Ga-4x4x4-8,Ga8Ni56,-139.20388128,Ni-100-Ga-4x4x4-8,self,/data/Chapter6/Ni-slabs.hdf,1741
Ni-slabs,Ni-100-Ga-4x4x4-8-O-a,Ga8Ni56O,-144.15405725,Ni-100-Ga-4x4x4-8-O-a,self,/data/Chapter6/Ni-slabs.hdf,1746
Ni-slabs,Ni-100-Ga-4x4x4-8-H-a,HGa8Ni56,-142.57602422,Ni-100-Ga-4x4x4-8-H-a,self,/data/Chapter6/Ni-slabs.hdf,1747
Ni-slabs,Ni-100-Ga-4x4x4-8-OH-AB,0,0.0,Ni-100-Ga-4x4x4-8-OH-AB,missing,/data/Chapter6/Ni-slabs.hdf,1748
Ni-slabs,Ni-100-Ga-4x4x4-8-OH-a,HGa8Ni56O,-148.44061895,Ni-100-Ga-4x4x4-8-OH-a,self,/data/Chapter6/Ni-slabs.hdf,1749
Ni-slabs,Ni-100-Ga-4x4x4-4,Ga4Ni60,-136.6225372,Ni-100-Ga-4x4x4-4,self,/data/Chapter6/Ni-slabs.hdf,1751
Ni-slabs,Ni-100-Ga-4x4x4-4-convergence-kpoints-9,Ga4Ni60,-136.62253695,Ni-100-Ga-4x4x4-4-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,1752
Ni-slabs,Ni-100-Ga-4x4x4-4-convergence-kpoints-6,0,0.0,Ni-100-Ga-4x4x4-4-convergence-kpoints-6,missing,/data/Chapter6/Ni-slabs.hdf,1753
Ni-slabs,Ni-100-Ga-4x4x4-4-convergence-kpoints-12,0,0.0,Ni-100-Ga-4x4x4-4-convergence-kpoints-12,missing,/data/Chapter6/Ni-slabs.hdf,1754
Ni-slabs,Ni-100-Ga-4x4x4-12-a,Ga12Ni52,-134.72511458,Ni-100-Ga-4x4x4-12-a,self,/data/Chapter6/Ni-slabs.hdf,1755
Ni-slabs,Ni-100-Ga-4x4x4-12-b,Ga12Ni52,-134.34689622,Ni-100-Ga-4x4x4-12-b,self,/data/Chapter6/Ni-slabs.hdf,1756
Ni-slabs,Ni-100-Ga-4x4x4-2-a,Ga2Ni62,-135.48141757,Ni-100-Ga-4x4x4-2-a,self,/data/Chapter6/Ni-slabs.hdf,1757
Ni-slabs,Ni-100-Ga-4x4x4-2-b,Ga2Ni62,-135.59070041,Ni-100-Ga-4x4x4-2-b,self,/data/Chapter6/Ni-slabs.hdf,1758
Ni-slabs,Ni-100-Ga-4x4x4-14-a,Ga14Ni50,-131.92324766,Ni-100-Ga-4x4x4-14-a,self,/data/Chapter6/Ni-slabs.hdf,1759
Ni-slabs,Ni-100-Ga-4x4x4-14-b,Ga14Ni50,-132.0580934,Ni-100-Ga-4x4x4-14-b,self,/data/Chapter6/Ni-slabs.hdf,1760
Ni-slabs,Ni-100-Ga-3x3x4-6,Ga6Ni30,-76.82219303,Ni-100-Ga-3x3x4-6,self,/data/Chapter6/Ni-slabs.hdf,1761
Ni-slabs,Ni-100-Ga-3x3x4-1,GaNi35,-76.18816176,Ni-100-Ga-3x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,1762
Ni-slabs,Ni-100-Ga-3x3x4-1-H2COO-AB-1,CH2GaNi35O2,-101.2948344,Ni-100-Ga-3x3x4-1-H2COO-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1763
Ni-slabs,Ni-100-Ga-3x3x4-1-H2COO-AB-2,CH2GaNi35O2,-102.32752359,Ni-100-Ga-3x3x4-1-H2COO-AB-2,self,/data/Chapter6/Ni-slabs.hdf,1764
Ni-slabs,Ni-100-Ga-3x3x4-1-H2COO-AA-1,CH2GaNi35O2,-102.56069915,Ni-100-Ga-3x3x4-1-H2COO-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1765
Ni-slabs,Ni-100-Ga-3x3x4-1-H2COO-AA-2,CH2GaNi35O2,-102.49101988,Ni-100-Ga-3x3x4-1-H2COO-AA-2,self,/data/Chapter6/Ni-slabs.hdf,1766
Ni-slabs,Ni-100-Ga-3x3x4-1-convergence-kpoints-16,GaNi35,-76.20307233,Ni-100-Ga-3x3x4-1-convergence-kpoints-16,self,/data/Chapter6/Ni-slabs.hdf,1775
Ni-slabs,Ni-100-Ga-3x3x4-1-convergence-kpoints-8,GaNi35,-76.20631165,Ni-100-Ga-3x3x4-1-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,1776
Ni-slabs,Ni-100-Ga-3x3x4-1-convergence-kpoints-4,GaNi35,-76.18817165,Ni-100-Ga-3x3x4-1-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,1777
Ni-slabs,Ni-100-Ga-3x3x4-1-convergence-kpoints-12,GaNi35,-76.20556096,Ni-100-Ga-3x3x4-1-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,1778
Ni-slabs,Ni-100-Ga-3x3x4-3-a,Ga3Ni33,-77.31492001,Ni-100-Ga-3x3x4-3-a,self,/data/Chapter6/Ni-slabs.hdf,1783
Ni-slabs,Ni-100-Ga-3x3x4-3-c,Ga3Ni33,-76.58351483,Ni-100-Ga-3x3x4-3-c,self,/data/Chapter6/Ni-slabs.hdf,1784
Ni-slabs,Ni-100-Ga-3x3x4-3-b,Ga3Ni33,-76.95669164,Ni-100-Ga-3x3x4-3-b,self,/data/Chapter6/Ni-slabs.hdf,1785
Ni-slabs,Ni-110_2x1-Al-2x1x6,AlNi21,-47.14035413,Ni-110_2x1-Al-2x1x6,self,/data/Chapter6/Ni-slabs.hdf,1786
Ni-slabs,Ni-110_2x1-clean-2x1x9,Ni34,-75.92859383,Ni-110_2x1-clean-2x1x9,self,/data/Chapter6/Ni-slabs.hdf,1787
Ni-slabs,Ni-110_2x1-clean-2x1x7,Ni26,-55.69700278,Ni-110_2x1-clean-2x1x7,self,/data/Chapter6/Ni-slabs.hdf,1788
Ni-slabs,Ni-110_2x1-clean-2x1x6,Ni22,-45.63734238,Ni-110_2x1-clean-2x1x6,self,/data/Chapter6/Ni-slabs.hdf,1789
Ni-slabs,Ni-110_2x1-clean-2x1x6-Ox2-1,Ni22O2,-54.96383907,Ni-110_2x1-clean-2x1x6-Ox2-1,self,/data/Chapter6/Ni-slabs.hdf,1790
Ni-slabs,Ni-110_2x1-clean-2x1x8,Ni30,-65.83698473,Ni-110_2x1-clean-2x1x8,self,/data/Chapter6/Ni-slabs.hdf,1791
Ni-slabs,Ni-110_2x1-Ga-2x1x6,GaNi21,-46.17562247,Ni-110_2x1-Ga-2x1x6,self,/data/Chapter6/Ni-slabs.hdf,1792
Ni-slabs,Ni-110_2x1-Ga-2x1x6-O-1,GaNi21O,-51.5794013,Ni-110_2x1-Ga-2x1x6-O-1,self,/data/Chapter6/Ni-slabs.hdf,1793
Ni-slabs,Ni-211_hk-Al-4x3x4-2,Al2Ni46,-107.55969759,Ni-211_hk-Al-4x3x4-2,self,/data/Chapter6/Ni-slabs.hdf,1794
Ni-slabs,Ni-211_hk-clean-2x3x4,Ni24,-52.26912041,Ni-211_hk-clean-2x3x4,self,/data/Chapter6/Ni-slabs.hdf,1795
Ni-slabs,Ni-211_hk-clean-3x3x4,Ni36,-78.40456302,Ni-211_hk-clean-3x3x4,self,/data/Chapter6/Ni-slabs.hdf,1796
Ni-slabs,Ni-211_hk-clean-3x3x4-H2COO-AA,CH2Ni36O2,-103.94272684,Ni-211_hk-clean-3x3x4-H2COO-AA,self,/data/Chapter6/Ni-slabs.hdf,1797
Ni-slabs,Ni-211_hk-clean-3x3x4-O-AA,Ni36O,-83.83265359,Ni-211_hk-clean-3x3x4-O-AA,self,/data/Chapter6/Ni-slabs.hdf,1801
Ni-slabs,Ni-211_hk-clean-3x3x4-H-A,HNi36,-82.26623828,Ni-211_hk-clean-3x3x4-H-A,self,/data/Chapter6/Ni-slabs.hdf,1802
Ni-slabs,Ni-211_hk-clean-3x3x4-H-AA,HNi36,-82.26971943,Ni-211_hk-clean-3x3x4-H-AA,self,/data/Chapter6/Ni-slabs.hdf,1803
Ni-slabs,Ni-211_hk-clean-3x3x4-OH-A,HNi36O,-87.60332113,Ni-211_hk-clean-3x3x4-OH-A,self,/data/Chapter6/Ni-slabs.hdf,1804
Ni-slabs,Ni-211_hk-clean-3x3x4-OH-AA,HNi36O,-88.23796274,Ni-211_hk-clean-3x3x4-OH-AA,self,/data/Chapter6/Ni-slabs.hdf,1805
Ni-slabs,Ni-211_hk-clean-4x3x4,Ni48,-104.54253076,Ni-211_hk-clean-4x3x4,self,/data/Chapter6/Ni-slabs.hdf,1807
Ni-slabs,Ni-211_hk-Zn-3x3x4-1,Ni35Zn,-74.83681424,Ni-211_hk-Zn-3x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,1808
Ni-slabs,Ni-211_hk-Zn-3x3x4-1-H2COO-AB,CH2Ni35O2Zn,-100.10255891,Ni-211_hk-Zn-3x3x4-1-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,1809
Ni-slabs,Ni-211_hk-Zn-3x3x4-1-H2COO-AA,CH2Ni35O2Zn,-100.3691877,Ni-211_hk-Zn-3x3x4-1-H2COO-AA,self,/data/Chapter6/Ni-slabs.hdf,1810
